time,age,population_group,employment,population,geo
1996,51,Black African,Employed,72055.61206,zaf
1996,51,Black African,Unemployed,32045.75721,zaf
1996,51,Black African,Discouraged work-seeker,0,zaf
1996,51,Black African,Not economically active,53430.73409,zaf
1996,51,Black African,Unspecified,0,zaf
1996,51,Black African,Not applicable,1809.73694,zaf
1996,52,White,Employed,33505.81359,zaf
1996,52,White,Unemployed,1231.35206,zaf
1996,52,White,Discouraged work-seeker,0,zaf
1996,52,White,Not economically active,16457.37491,zaf
1996,52,White,Unspecified,0,zaf
1996,52,White,Not applicable,744.27588,zaf
1996,52,Black African,Employed,68956.7677,zaf
1996,52,Black African,Unemployed,29782.39859,zaf
1996,52,Black African,Discouraged work-seeker,0,zaf
1996,52,Black African,Not economically active,54613.73014,zaf
1996,52,Black African,Unspecified,0,zaf
1996,52,Black African,Not applicable,1829.84831,zaf
1996,53,White,Employed,29247.48012,zaf
1996,53,White,Unemployed,1145.90499,zaf
1996,53,White,Discouraged work-seeker,0,zaf
1996,53,White,Not economically active,16268.8407,zaf
1996,53,White,Unspecified,0,zaf
1996,53,White,Not applicable,744.59651,zaf
1996,53,Black African,Employed,60871.5662,zaf
1996,53,Black African,Unemployed,26946.85501,zaf
1996,53,Black African,Discouraged work-seeker,0,zaf
1996,53,Black African,Not economically active,52740.13335,zaf
1996,53,Black African,Unspecified,0,zaf
1996,53,Black African,Not applicable,1580.79744,zaf
1996,54,White,Employed,27498.56822,zaf
1996,54,White,Unemployed,1095.21938,zaf
1996,54,White,Discouraged work-seeker,0,zaf
1996,54,White,Not economically active,17072.79346,zaf
1996,54,White,Unspecified,0,zaf
1996,54,White,Not applicable,781.52516,zaf
1996,54,Black African,Employed,74320.94308,zaf
1996,54,Black African,Unemployed,32959.27162,zaf
1996,54,Black African,Discouraged work-seeker,0,zaf
1996,54,Black African,Not economically active,68839.22153,zaf
1996,54,Black African,Unspecified,0,zaf
1996,54,Black African,Not applicable,1708.88907,zaf
1996,55,White,Employed,24726.90428,zaf
1996,55,White,Unemployed,1006.5794,zaf
1996,55,White,Discouraged work-seeker,0,zaf
1996,55,White,Not economically active,18313.22074,zaf
1996,55,White,Unspecified,0,zaf
1996,55,White,Not applicable,824.15362,zaf
1996,55,Black African,Employed,54752.87856,zaf
1996,55,Black African,Unemployed,23541.03332,zaf
1996,55,Black African,Discouraged work-seeker,0,zaf
1996,55,Black African,Not economically active,59895.23746,zaf
1996,55,Black African,Unspecified,0,zaf
1996,55,Black African,Not applicable,1642.4066,zaf
1996,56,White,Employed,23671.6582,zaf
1996,56,White,Unemployed,934.28898,zaf
1996,56,White,Discouraged work-seeker,0,zaf
1996,56,White,Not economically active,19879.94826,zaf
1996,56,White,Unspecified,0,zaf
1996,56,White,Not applicable,808.72904,zaf
1996,56,Black African,Employed,71953.15077,zaf
1996,56,Black African,Unemployed,33728.04769,zaf
1996,56,Black African,Discouraged work-seeker,0,zaf
1996,56,Black African,Not economically active,96402.16319,zaf
1996,56,Black African,Unspecified,0,zaf
1996,56,Black African,Not applicable,2027.72358,zaf
1996,57,White,Employed,20107.50614,zaf
1996,57,White,Unemployed,770.98244,zaf
1996,57,White,Discouraged work-seeker,0,zaf
1996,57,White,Not economically active,20392.152,zaf
1996,57,White,Unspecified,0,zaf
1996,57,White,Not applicable,743.05688,zaf
1996,57,Black African,Employed,42677.48103,zaf
1996,57,Black African,Unemployed,18373.87068,zaf
1996,57,Black African,Discouraged work-seeker,0,zaf
1996,57,Black African,Not economically active,65210.07517,zaf
1996,57,Black African,Unspecified,0,zaf
1996,57,Black African,Not applicable,1236.25305,zaf
1996,58,White,Employed,18531.58626,zaf
1996,58,White,Unemployed,739.49434,zaf
1996,58,White,Discouraged work-seeker,0,zaf
1996,58,White,Not economically active,21624.93444,zaf
1996,58,White,Unspecified,0,zaf
1996,58,White,Not applicable,767.35292,zaf
1996,58,Black African,Employed,42414.14377,zaf
1996,58,Black African,Unemployed,17936.84028,zaf
1996,58,Black African,Discouraged work-seeker,0,zaf
1996,58,Black African,Not economically active,69838.1579,zaf
1996,58,Black African,Unspecified,1.1879,zaf
1996,58,Black African,Not applicable,1142.16806,zaf
1996,59,White,Employed,15978.87044,zaf
1996,59,White,Unemployed,600.01744,zaf
1996,59,White,Discouraged work-seeker,0,zaf
1996,59,White,Not economically active,21670.7143,zaf
1996,59,White,Unspecified,0,zaf
1996,59,White,Not applicable,729.41828,zaf
1996,59,Black African,Employed,32967.91108,zaf
1996,59,Black African,Unemployed,13997.67506,zaf
1996,59,Black African,Discouraged work-seeker,0,zaf
1996,59,Black African,Not economically active,65395.03724,zaf
1996,59,Black African,Unspecified,0,zaf
1996,59,Black African,Not applicable,963.16969,zaf
1996,60,White,Employed,13941.10444,zaf
1996,60,White,Unemployed,513.06004,zaf
1996,60,White,Discouraged work-seeker,0,zaf
1996,60,White,Not economically active,25191.89332,zaf
1996,60,White,Unspecified,0,zaf
1996,60,White,Not applicable,861.11818,zaf
1996,60,Black African,Employed,37262.75501,zaf
1996,60,Black African,Unemployed,14603.46304,zaf
1996,60,Black African,Discouraged work-seeker,0,zaf
1996,60,Black African,Not economically active,109062.0069,zaf
1996,60,Black African,Unspecified,0,zaf
1996,60,Black African,Not applicable,1434.5097,zaf
1996,61,White,Employed,11040.0984,zaf
1996,61,White,Unemployed,423.79434,zaf
1996,61,White,Discouraged work-seeker,0,zaf
1996,61,White,Not economically active,22802.13406,zaf
1996,61,White,Unspecified,0,zaf
1996,61,White,Not applicable,732.46166,zaf
1996,61,Black African,Employed,21011.35444,zaf
1996,61,Black African,Unemployed,8481.23571,zaf
1996,61,Black African,Discouraged work-seeker,0,zaf
1996,61,Black African,Not economically active,75915.18072,zaf
1996,61,Black African,Unspecified,0,zaf
1996,61,Black African,Not applicable,767.15494,zaf
1996,62,White,Employed,9653.55476,zaf
1996,62,White,Unemployed,405.4242,zaf
1996,62,White,Discouraged work-seeker,0,zaf
1996,62,White,Not economically active,23090.04474,zaf
1996,62,White,Unspecified,0,zaf
1996,62,White,Not applicable,727.04462,zaf
1996,62,Black African,Employed,18267.18251,zaf
1996,62,Black African,Unemployed,7224.73406,zaf
1996,62,Black African,Discouraged work-seeker,0,zaf
1996,62,Black African,Not economically active,82525.51624,zaf
1996,62,Black African,Unspecified,0,zaf
1996,62,Black African,Not applicable,788.00645,zaf
1996,63,White,Employed,8229.42886,zaf
1996,63,White,Unemployed,325.84934,zaf
1996,63,White,Discouraged work-seeker,0,zaf
1996,63,White,Not economically active,23729.2654,zaf
1996,63,White,Unspecified,0,zaf
1996,63,White,Not applicable,767.51138,zaf
1996,63,Black African,Employed,17369.96951,zaf
1996,63,Black African,Unemployed,7131.37561,zaf
1996,63,Black African,Discouraged work-seeker,0,zaf
1996,63,Black African,Not economically active,88342.99758,zaf
1996,63,Black African,Unspecified,0,zaf
1996,63,Black African,Not applicable,678.42694,zaf
1996,64,White,Employed,7245.59964,zaf
1996,64,White,Unemployed,270.44338,zaf
1996,64,White,Discouraged work-seeker,0,zaf
1996,64,White,Not economically active,24602.76368,zaf
1996,64,White,Unspecified,0,zaf
1996,64,White,Not applicable,779.75614,zaf
1996,64,Black African,Employed,15389.94898,zaf
1996,64,Black African,Unemployed,6835.7387,zaf
1996,64,Black African,Discouraged work-seeker,0,zaf
1996,64,Black African,Not economically active,87813.12961,zaf
1996,64,Black African,Unspecified,0,zaf
1996,64,Black African,Not applicable,779.56465,zaf
1996,65,White,Employed,5934.08488,zaf
1996,65,White,Unemployed,224.3049,zaf
1996,65,White,Discouraged work-seeker,0,zaf
1996,65,White,Not economically active,27429.39292,zaf
1996,65,White,Unspecified,0,zaf
1996,65,White,Not applicable,910.5832,zaf
1996,65,Black African,Employed,12483.70903,zaf
1996,65,Black African,Unemployed,5782.13615,zaf
1996,65,Black African,Discouraged work-seeker,0,zaf
1996,65,Black African,Not economically active,93927.24387,zaf
1996,65,Black African,Unspecified,0,zaf
1996,65,Black African,Not applicable,824.93131,zaf
1996,66,White,Employed,4969.06104,zaf
1996,66,White,Unemployed,195.52584,zaf
1996,66,White,Discouraged work-seeker,0,zaf
1996,66,White,Not economically active,26845.80916,zaf
1996,66,White,Unspecified,0,zaf
1996,66,White,Not applicable,1015.60118,zaf
1996,66,Black African,Employed,11079.35531,zaf
1996,66,Black African,Unemployed,5765.53007,zaf
1996,66,Black African,Discouraged work-seeker,0,zaf
1996,66,Black African,Not economically active,122944.5095,zaf
1996,66,Black African,Unspecified,1.0638,zaf
1996,66,Black African,Not applicable,724.05788,zaf
1996,67,White,Employed,4168.03352,zaf
1996,67,White,Unemployed,182.85324,zaf
1996,67,White,Discouraged work-seeker,0,zaf
1996,67,White,Not economically active,25070.64852,zaf
1996,67,White,Unspecified,0,zaf
1996,67,White,Not applicable,922.39152,zaf
1996,67,Black African,Employed,6466.13219,zaf
1996,67,Black African,Unemployed,3021.70684,zaf
1996,67,Black African,Discouraged work-seeker,0,zaf
1996,67,Black African,Not economically active,91565.40178,zaf
1996,67,Black African,Unspecified,0,zaf
1996,67,Black African,Not applicable,527.65992,zaf
1996,68,White,Employed,3698.50778,zaf
1996,68,White,Unemployed,145.7296,zaf
1996,68,White,Discouraged work-seeker,0,zaf
1996,68,White,Not economically active,24666.56288,zaf
1996,68,White,Unspecified,0,zaf
1996,68,White,Not applicable,1085.14278,zaf
1996,68,Black African,Employed,5544.67498,zaf
1996,68,Black African,Unemployed,2468.58088,zaf
1996,68,Black African,Discouraged work-seeker,0,zaf
1996,68,Black African,Not economically active,85138.43249,zaf
1996,68,Black African,Unspecified,0,zaf
1996,68,Black African,Not applicable,541.57728,zaf
1996,69,White,Employed,2945.00952,zaf
1996,69,White,Unemployed,134.671,zaf
1996,69,White,Discouraged work-seeker,0,zaf
1996,69,White,Not economically active,23582.74526,zaf
1996,69,White,Unspecified,1.1685,zaf
1996,69,White,Not applicable,1108.28596,zaf
1996,69,Black African,Employed,3889.968,zaf
1996,69,Black African,Unemployed,1991.77488,zaf
1996,69,Black African,Discouraged work-seeker,0,zaf
1996,69,Black African,Not economically active,69916.52588,zaf
1996,69,Black African,Unspecified,1.0638,zaf
1996,69,Black African,Not applicable,449.75774,zaf
1996,70,White,Employed,2580.39048,zaf
1996,70,White,Unemployed,151.2846,zaf
1996,70,White,Discouraged work-seeker,0,zaf
1996,70,White,Not economically active,24164.7248,zaf
1996,70,White,Unspecified,0,zaf
1996,70,White,Not applicable,1326.33668,zaf
1996,70,Black African,Employed,4497.73815,zaf
1996,70,Black African,Unemployed,2043.40073,zaf
1996,70,Black African,Discouraged work-seeker,0,zaf
1996,70,Black African,Not economically active,82528.85531,zaf
1996,70,Black African,Unspecified,0,zaf
1996,70,Black African,Not applicable,664.27116,zaf
1996,71,White,Employed,2036.81674,zaf
1996,71,White,Unemployed,103.0087,zaf
1996,71,White,Discouraged work-seeker,0,zaf
1996,71,White,Not economically active,21295.38682,zaf
1996,71,White,Unspecified,0,zaf
1996,71,White,Not applicable,1271.19544,zaf
1996,71,Black African,Employed,2605.91083,zaf
1996,71,Black African,Unemployed,1330.22798,zaf
1996,71,Black African,Discouraged work-seeker,0,zaf
1996,71,Black African,Not economically active,64296.77447,zaf
1996,71,Black African,Unspecified,0,zaf
1996,71,Black African,Not applicable,426.6254,zaf
1996,72,White,Employed,1906.04326,zaf
1996,72,White,Unemployed,107.7452,zaf
1996,72,White,Discouraged work-seeker,0,zaf
1996,72,White,Not economically active,20840.17298,zaf
1996,72,White,Unspecified,0,zaf
1996,72,White,Not applicable,1389.36132,zaf
1996,72,Black African,Employed,2475.11305,zaf
1996,72,Black African,Unemployed,1272.84605,zaf
1996,72,Black African,Discouraged work-seeker,0,zaf
1996,72,Black African,Not economically active,59652.18274,zaf
1996,72,Black African,Unspecified,0,zaf
1996,72,Black African,Not applicable,400.30067,zaf
1996,73,White,Employed,1633.6551,zaf
1996,73,White,Unemployed,78.27944,zaf
1996,73,White,Discouraged work-seeker,0,zaf
1996,73,White,Not economically active,19123.62736,zaf
1996,73,White,Unspecified,0,zaf
1996,73,White,Not applicable,1445.57444,zaf
1996,73,Black African,Employed,1511.93221,zaf
1996,73,Black African,Unemployed,810.69214,zaf
1996,73,Black African,Discouraged work-seeker,0,zaf
1996,73,Black African,Not economically active,39905.55327,zaf
1996,73,Black African,Unspecified,0,zaf
1996,73,Black African,Not applicable,291.10431,zaf
1996,74,White,Employed,1337.11202,zaf
1996,74,White,Unemployed,96.8475,zaf
1996,74,White,Discouraged work-seeker,0,zaf
1996,74,White,Not economically active,18815.4853,zaf
1996,74,White,Unspecified,0,zaf
1996,74,White,Not applicable,1653.99812,zaf
1996,74,Black African,Employed,1686.75943,zaf
1996,74,Black African,Unemployed,952.6211,zaf
1996,74,Black African,Discouraged work-seeker,0,zaf
1996,74,Black African,Not economically active,44517.26902,zaf
1996,74,Black African,Unspecified,0,zaf
1996,74,Black African,Not applicable,335.1106,zaf
1996,75,White,Employed,1120.93178,zaf
1996,75,White,Unemployed,65.6037,zaf
1996,75,White,Discouraged work-seeker,0,zaf
1996,75,White,Not economically active,18148.95542,zaf
1996,75,White,Unspecified,0,zaf
1996,75,White,Not applicable,1765.78226,zaf
1996,75,Black African,Employed,1900.89617,zaf
1996,75,Black African,Unemployed,957.67182,zaf
1996,75,Black African,Discouraged work-seeker,0,zaf
1996,75,Black African,Not economically active,53325.30478,zaf
1996,75,Black African,Unspecified,0,zaf
1996,75,Black African,Not applicable,366.27785,zaf
1996,76,White,Employed,943.27682,zaf
1996,76,White,Unemployed,66.6934,zaf
1996,76,White,Discouraged work-seeker,0,zaf
1996,76,White,Not economically active,17205.31486,zaf
1996,76,White,Unspecified,0,zaf
1996,76,White,Not applicable,1958.51766,zaf
1996,76,Black African,Employed,2051.56817,zaf
1996,76,Black African,Unemployed,1211.60564,zaf
1996,76,Black African,Discouraged work-seeker,0,zaf
1996,76,Black African,Not economically active,67513.57375,zaf
1996,76,Black African,Unspecified,0,zaf
1996,76,Black African,Not applicable,425.25076,zaf
1996,77,White,Employed,688.09082,zaf
1996,77,White,Unemployed,58.8369,zaf
1996,77,White,Discouraged work-seeker,0,zaf
1996,77,White,Not economically active,12982.01908,zaf
1996,77,White,Unspecified,0,zaf
1996,77,White,Not applicable,1913.25876,zaf
1996,77,Black African,Employed,1132.59539,zaf
1996,77,Black African,Unemployed,688.62522,zaf
1996,77,Black African,Discouraged work-seeker,0,zaf
1996,77,Black African,Not economically active,41386.0845,zaf
1996,77,Black African,Unspecified,0,zaf
1996,77,Black African,Not applicable,250.13649,zaf
1996,78,White,Employed,537.04772,zaf
1996,78,White,Unemployed,44.5615,zaf
1996,78,White,Discouraged work-seeker,0,zaf
1996,78,White,Not economically active,13275.75276,zaf
1996,78,White,Unspecified,0,zaf
1996,78,White,Not applicable,2138.99184,zaf
1996,78,Black African,Employed,1228.29776,zaf
1996,78,Black African,Unemployed,837.93992,zaf
1996,78,Black African,Discouraged work-seeker,0,zaf
1996,78,Black African,Not economically active,67055.36529,zaf
1996,78,Black African,Unspecified,0,zaf
1996,78,Black African,Not applicable,439.20356,zaf
1996,79,White,Employed,502.0798,zaf
1996,79,White,Unemployed,38.0682,zaf
1996,79,White,Discouraged work-seeker,0,zaf
1996,79,White,Not economically active,11017.33146,zaf
1996,79,White,Unspecified,0,zaf
1996,79,White,Not applicable,2153.4133,zaf
1996,79,Black African,Employed,440.23397,zaf
1996,79,Black African,Unemployed,346.98074,zaf
1996,79,Black African,Discouraged work-seeker,0,zaf
1996,79,Black African,Not economically active,19618.54384,zaf
1996,79,Black African,Unspecified,0,zaf
1996,79,Black African,Not applicable,150.0717,zaf
1996,80,White,Employed,434.6437,zaf
1996,80,White,Unemployed,45.8074,zaf
1996,80,White,Discouraged work-seeker,0,zaf
1996,80,White,Not economically active,10647.29832,zaf
1996,80,White,Unspecified,0,zaf
1996,80,White,Not applicable,2211.01146,zaf
1996,80,Black African,Employed,653.81669,zaf
1996,80,Black African,Unemployed,407.81186,zaf
1996,80,Black African,Discouraged work-seeker,0,zaf
1996,80,Black African,Not economically active,25465.42992,zaf
1996,80,Black African,Unspecified,0,zaf
1996,80,Black African,Not applicable,239.9308,zaf
1996,81,White,Employed,292.52664,zaf
1996,81,White,Unemployed,27.75384,zaf
1996,81,White,Discouraged work-seeker,0,zaf
1996,81,White,Not economically active,9042.58578,zaf
1996,81,White,Unspecified,0,zaf
1996,81,White,Not applicable,2174.63086,zaf
1996,81,Black African,Employed,371.7406,zaf
1996,81,Black African,Unemployed,293.71316,zaf
1996,81,Black African,Discouraged work-seeker,0,zaf
1996,81,Black African,Not economically active,17498.07961,zaf
1996,81,Black African,Unspecified,0,zaf
1996,81,Black African,Not applicable,157.83105,zaf
1996,82,White,Employed,286.46904,zaf
1996,82,White,Unemployed,21.85714,zaf
1996,82,White,Discouraged work-seeker,0,zaf
1996,82,White,Not economically active,8593.84994,zaf
1996,82,White,Unspecified,0,zaf
1996,82,White,Not applicable,2502.05724,zaf
1996,82,Black African,Employed,600.64028,zaf
1996,82,Black African,Unemployed,405.0255,zaf
1996,82,Black African,Discouraged work-seeker,0,zaf
1996,82,Black African,Not economically active,31577.72276,zaf
1996,82,Black African,Unspecified,0,zaf
1996,82,Black African,Not applicable,246.74931,zaf
1996,83,White,Employed,209.84444,zaf
